Step	Best	Median	Predicted	Progress
1777	2.48268	18.1756	2.3905	5.77549e-05
1778	2.47825	12.7452	2.39086	5.75267e-05
1779	2.47418	19.1627	2.39084	5.74782e-05
1780	2.46966	17.7316	2.39158	5.7091e-05
1781	2.47328	28.0761	2.39226	5.6696e-05
1782	2.46598	17.7414	2.39231	5.66529e-05
1783	2.46514	15.1162	2.39276	5.63295e-05
1784	2.47036	19.4065	2.39308	5.608e-05
1785	2.48406	16.2173	2.39316	5.60047e-05
1786	2.47046	17.7613	2.39311	5.60066e-05
1787	2.47688	20.3248	2.39336	5.57861e-05
1788	2.45994	11.5024	2.39305	5.59035e-05
1789	2.48032	17.3024	2.39312	5.58372e-05
1790	2.46621	16.1111	2.39297	5.5862e-05
1791	2.46873	16.8119	2.39317	5.56527e-05
1792	2.47123	20.6729	2.39309	5.56545e-05
1793	2.46872	20.2341	2.39338	5.53879e-05
1794	2.4832	15.1119	2.39334	5.53887e-05
1795	2.4775	19.538	2.39372	5.50773e-05
1796	2.47668	22.1763	2.39437	5.46751e-05
1797	2.46647	13.7082	2.39464	5.44577e-05
1798	2.47617	12.6222	2.39461	5.44299e-05
1799	2.47747	17.7565	2.39479	5.42341e-05
1800	2.47923	17.1249	2.39489	5.41243e-05
1801	2.48837	18.3701	2.39547	5.37238e-05
1802	2.4663	18.7462	2.39572	5.35289e-05
1803	2.48462	21.2429	2.3958	5.3416e-05
1804	2.4749	22.3129	2.3961	5.3157e-05
1805	2.47377	18.184	2.39641	5.2906e-05
1806	2.47382	19.8247	2.39672	5.26712e-05
1807	2.46964	15.8112	2.39669	5.26718e-05
1808	2.47563	20.048	2.39731	5.22434e-05
1809	2.46249	17.3347	2.39747	5.2099e-05
1810	2.4744	17.9746	2.39769	5.1889e-05
1811	2.49679	15.6864	2.39764	5.18478e-05
1812	2.46572	14.3734	2.39758	5.1849e-05
1813	2.47633	17.3449	2.39792	5.16152e-05
1814	2.48888	15.5847	2.39825	5.13702e-05
1815	2.48081	17.3251	2.3983	5.12773e-05
1816	2.48037	10.4711	2.39887	5.09301e-05
1817	2.47361	18.9214	2.3992	5.06737e-05
1818	2.48544	17.2265	2.39942	5.04933e-05
1819	2.47803	14.4654	2.39991	5.02059e-05
1820	2.46447	18.9981	2.40011	5.005e-05
1821	2.46756	20.2603	2.40036	4.98254e-05
1822	2.46637	15.7814	2.40036	4.98253e-05
1823	2.46283	19.2532	2.40083	4.95091e-05
1824	2.45892	22.0246	2.40039	4.96826e-05
1825	2.46482	18.5791	2.4008	4.93821e-05
1826	2.46606	24.3568	2.40094	4.92676e-05
1827	2.4707	20.2284	2.40167	4.87929e-05
1828	2.47586	21.3054	2.40185	4.86223e-05
1829	2.46331	16.9728	2.40182	4.8623e-05
1830	2.46987	21.5169	2.40247	4.81879e-05
1831	2.46431	22.1278	2.40288	4.78815e-05
1832	2.46541	20.8579	2.40317	4.76876e-05
1833	2.45677	19.5534	2.4032	4.75697e-05
1834	2.4657	18.7826	2.40351	4.7323e-05
1835	2.47066	14.8503	2.40409	4.69646e-05
1836	2.47864	21.4507	2.40432	4.67789e-05
1837	2.48328	14.9873	2.40479	4.64484e-05
1838	2.46362	18.5083	2.40533	4.61091e-05
1839	2.48194	18.7129	2.4056	4.59249e-05
1840	2.46924	16.1217	2.40606	4.56011e-05
1841	2.46735	14.5386	2.40649	4.5339e-05
1842	2.46907	22.0872	2.40683	4.50913e-05
1843	2.46336	20.4015	2.40711	4.48351e-05
1844	2.47467	19.0472	2.40738	4.46121e-05
1845	2.47869	19.3521	2.40828	4.40102e-05
1846	2.47424	20.6523	2.4083	4.39287e-05
1847	2.45286	18.5328	2.40816	4.39311e-05
1848	2.47744	23.1582	2.40833	4.37653e-05
1849	2.45819	19.494	2.40836	4.36653e-05
1850	2.47205	22.4391	2.40861	4.34516e-05
1851	2.46828	21.3226	2.40883	4.32922e-05
1852	2.4675	18.9248	2.40895	4.31879e-05
1853	2.47104	20.8641	2.40938	4.28962e-05
1854	2.4741	20.8265	2.40958	4.27224e-05
1855	2.46542	17.3594	2.41019	4.23175e-05
1856	2.46945	18.0569	2.41045	4.2079e-05
1857	2.48793	13.1239	2.41092	4.17333e-05
1858	2.46348	19.7703	2.41134	4.14626e-05
1859	2.46438	22.9715	2.41181	4.11301e-05
1860	2.48028	16.7396	2.41239	4.07476e-05
1861	2.45411	19.6972	2.41272	4.0489e-05
1862	2.47018	20.5783	2.41308	4.0244e-05
1863	2.45088	21.6351	2.41228	4.06528e-05
1864	2.45719	16.9372	2.41232	4.05493e-05
1865	2.45309	18.08	2.4122	4.05627e-05
1866	2.45471	20.9902	2.41212	4.05159e-05
1867	2.46345	22.4761	2.41203	4.05444e-05
1868	2.45962	18.6728	2.41216	4.03696e-05
1869	2.4589	22.1896	2.41233	4.01913e-05
1870	2.4586	16.6875	2.41232	4.00773e-05
1871	2.44987	14.7523	2.41239	3.99616e-05
1872	2.46159	20.8419	2.41257	3.97743e-05
1873	2.45497	21.4335	2.41236	3.9841e-05
1874	2.46422	17.0258	2.41295	3.94443e-05
1875	2.4669	17.6033	2.41329	3.9229e-05
1876	2.46807	21.3502	2.4138	3.89392e-05
1877	2.46549	22.6465	2.41373	3.89403e-05
1878	2.47953	20.7755	2.41457	3.8489e-05
1879	2.46808	22.6482	2.41518	3.80643e-05
1880	2.45881	16.9358	2.41502	3.80438e-05
1881	2.47753	22.6269	2.4153	3.77571e-05
1882	2.46827	19.7632	2.41587	3.73178e-05
1883	2.45886	17.558	2.41604	3.71558e-05
1884	2.47646	16.4796	2.41686	3.67093e-05
1885	2.47799	15.4188	2.41707	3.65205e-05
1886	2.47904	21.6371	2.41814	3.5836e-05
1887	2.46785	17.4634	2.41846	3.55953e-05
1888	2.46863	17.2089	2.41885	3.53467e-05
1889	2.47376	16.3464	2.41929	3.50873e-05
1890	2.45255	15.8053	2.41927	3.50138e-05
1891	2.47513	20.4776	2.41935	3.49086e-05
1892	2.47429	22.5993	2.41963	3.46922e-05
1893	2.46286	20.3601	2.41986	3.45518e-05
1894	2.46973	21.5192	2.42021	3.42708e-05
1895	2.47327	13.7413	2.42016	3.42715e-05
1896	2.48434	17.576	2.42057	3.39882e-05
1897	2.4673	17.7775	2.42074	3.38547e-05
1898	2.4647	21.9328	2.42087	3.378e-05
1899	2.47897	20.2384	2.42133	3.34791e-05
1900	2.46162	15.8643	2.42145	3.33511e-05
1901	2.45781	16.4617	2.42166	3.31698e-05
1902	2.46163	15.9147	2.42152	3.3162e-05
1903	2.46875	10.059	2.42184	3.29664e-05
1904	2.45583	18.0938	2.42174	3.29461e-05
1905	2.47452	21.9297	2.4225	3.25379e-05
1906	2.46045	18.0393	2.42241	3.25415e-05
1907	2.46319	16.3214	2.42284	3.22994e-05
1908	2.45949	15.7906	2.42224	3.25611e-05
1909	2.457	21.4291	2.42213	3.25625e-05
1910	2.46098	8.7691	2.42221	3.24706e-05
1911	2.46347	23.8581	2.42259	3.22313e-05
1912	2.45995	22.2638	2.42248	3.21954e-05
1913	2.46735	16.9363	2.42269	3.20931e-05
1914	2.4638	18.2224	2.42301	3.18956e-05
1915	2.46801	20.2978	2.4233	3.16567e-05
1916	2.47237	16.4734	2.42387	3.1301e-05
1917	2.45726	27.627	2.42381	3.12522e-05
1918	2.46131	22.9688	2.42373	3.12532e-05
1919	2.45129	21.2319	2.42308	3.15688e-05
1920	2.45262	24.0218	2.42278	3.17302e-05
1921	2.46296	19.971	2.42281	3.16746e-05
1922	2.46196	17.1536	2.42279	3.16416e-05
1923	2.4399	21.878	2.42267	3.16431e-05
1924	2.46395	21.0279	2.42287	3.15105e-05
1925	2.47157	22.0144	2.42329	3.13033e-05
1926	2.46672	20.3879	2.42359	3.11382e-05
1927	2.45401	18.7222	2.42343	3.11776e-05
1928	2.468	18.8774	2.42363	3.10408e-05
1929	2.46128	18.8317	2.42343	3.11046e-05
1930	2.45734	22.6344	2.42337	3.10539e-05
1931	2.4698	21.1245	2.42364	3.08969e-05
1932	2.46042	21.9237	2.42352	3.08941e-05
1933	2.45408	19.0087	2.42338	3.08957e-05
1934	2.45877	21.3208	2.42302	3.10355e-05
1935	2.46253	16.6306	2.42308	3.1012e-05
1936	2.45408	19.5401	2.42278	3.11267e-05
1937	2.47238	15.6264	2.42299	3.09806e-05
1938	2.46195	20.2631	2.42304	3.09466e-05
1939	2.45363	18.2719	2.4229	3.09484e-05
1940	2.46153	17.4681	2.42276	3.10264e-05
1941	2.47471	20.2692	2.42269	3.10272e-05
1942	2.46391	19.7059	2.42292	3.08778e-05
1943	2.45564	17.0714	2.42277	3.08796e-05
1944	2.46908	22.8662	2.42305	3.07112e-05
1945	2.46497	17.1292	2.4231	3.06599e-05
1946	2.46168	16.4192	2.42306	3.06413e-05
1947	2.47138	24.1179	2.42298	3.06423e-05
1948	2.45197	17.7952	2.42288	3.06627e-05
1949	2.45846	22.7868	2.42245	3.08769e-05
1950	2.46653	18.7537	2.4224	3.08774e-05
1951	2.45732	18.1574	2.42236	3.08581e-05
1952	2.46323	20.6432	2.42264	3.06264e-05
1953	2.47619	23.7389	2.42277	3.04872e-05
1954	2.45935	21.5948	2.42253	3.06012e-05
1955	2.45059	17.4804	2.42249	3.0577e-05
1956	2.46078	20.6713	2.42244	3.05604e-05
1957	2.47141	21.815	2.42278	3.03192e-05
1958	2.47466	17.0092	2.42328	3.00182e-05
1959	2.46655	21.8583	2.42324	3.00188e-05
1960	2.46986	18.6977	2.42331	2.99359e-05
1961	2.47579	22.9226	2.42366	2.96313e-05
1962	2.46649	24.4283	2.42381	2.94688e-05
1963	2.46527	18.4476	2.42421	2.91551e-05
1964	2.47887	16.7616	2.4242	2.91552e-05
1965	2.48214	20.1673	2.42426	2.90634e-05
1966	2.47738	17.7182	2.42449	2.88713e-05
1967	2.47884	15.5988	2.4247	2.87084e-05
1968	2.46474	22.66	2.42516	2.84234e-05
1969	2.46667	16.1262	2.4254	2.82491e-05
1970	2.46376	19.5894	2.42587	2.79914e-05
1971	2.4655	20.8838	2.42624	2.77758e-05
1972	2.46951	18.2908	2.42634	2.76746e-05
1973	2.46688	8.80483	2.42637	2.76139e-05
1974	2.47136	14.5169	2.42688	2.73128e-05
1975	2.46601	12.8207	2.42701	2.72046e-05
1976	2.4555	16.1344	2.42692	2.72056e-05
1977	2.45845	15.9008	2.42682	2.71807e-05
1978	2.45989	17.9251	2.42707	2.69859e-05
1979	2.47615	16.3092	2.42737	2.68138e-05
1980	2.46409	16.2808	2.42746	2.67287e-05
1981	2.46599	14.9957	2.42762	2.66074e-05
1982	2.47347	21.7954	2.42781	2.64845e-05
1983	2.46191	21.3195	2.4281	2.63064e-05
1984	2.4712	15.2859	2.42843	2.61042e-05
1985	2.45553	15.6471	2.42823	2.61062e-05
1986	2.44388	15.8586	2.428	2.61387e-05
1987	2.47502	15.4826	2.42856	2.58435e-05
1988	2.44501	16.3675	2.42846	2.58445e-05
1989	2.48412	21.9741	2.42904	2.55727e-05
1990	2.45665	16.6269	2.42878	2.56212e-05
1991	2.44677	16.2306	2.42862	2.56229e-05
1992	2.45911	15.7608	2.4285	2.55901e-05
1993	2.46169	15.6726	2.42873	2.54438e-05
1994	2.45237	15.6332	2.42852	2.54654e-05
1995	2.46516	21.6755	2.42866	2.53684e-05
1996	2.45462	15.0303	2.42849	2.53701e-05
1997	2.46781	19.6159	2.42894	2.51192e-05
1998	2.46291	16.8181	2.4293	2.49133e-05
1999	2.44761	17.877	2.42922	2.49141e-05
2000	2.45998	16.8651	2.42915	2.49167e-05
2001	2.46297	19.4271	2.42918	2.4858e-05
2002	2.46489	21.0254	2.42935	2.47372e-05
2003	2.44374	16.4072	2.42923	2.47383e-05
2004	2.45877	16.1696	2.42913	2.47394e-05
2005	2.4467	15.3133	2.42905	2.47402e-05
2006	2.45097	16.3623	2.42893	2.47413e-05
2007	2.45887	17.0326	2.42876	2.47073e-05
2008	2.45792	17.1645	2.42856	2.4681e-05
2009	2.45306	18.545	2.42839	2.46827e-05
2010	2.46403	19.8925	2.42848	2.45951e-05
2011	2.46529	19.8868	2.42863	2.44686e-05
2012	2.46214	15.8921	2.42881	2.43286e-05
2013	2.45616	18.2389	2.42873	2.43294e-05
2014	2.46106	14.8997	2.42888	2.42146e-05
2015	2.44379	16.525	2.42878	2.42156e-05
2016	2.44746	16.3104	2.42845	2.43071e-05
2017	2.45733	23.0683	2.42817	2.4447e-05
2018	2.46706	16.8546	2.4284	2.42708e-05
2019	2.45645	9.50025	2.42828	2.42478e-05
2020	2.48226	16.7874	2.42848	2.41529e-05
2021	2.45685	20.9609	2.42845	2.40857e-05
2022	2.46235	16.9281	2.4286	2.39649e-05
2023	2.45562	13.5408	2.42815	2.41869e-05
2024	2.47088	15.7907	2.42832	2.40615e-05
2025	2.45903	16.9708	2.42846	2.40058e-05
2026	2.45646	13.0775	2.42831	2.40004e-05
2027	2.46097	9.1367	2.42843	2.38951e-05
2028	2.46244	13.8104	2.4286	2.37673e-05
2029	2.46338	13.6613	2.42881	2.36834e-05
2030	2.45935	15.5577	2.42912	2.34776e-05
2031	2.46333	15.4132	2.42906	2.35001e-05
2032	2.46526	16.9482	2.42929	2.33326e-05
2033	2.45846	18.543	2.42935	2.32593e-05
2034	2.46539	16.6101	2.42968	2.30402e-05
2035	2.46311	14.9038	2.42989	2.28805e-05
2036	2.44778	14.5839	2.4298	2.28814e-05
2037	2.46261	12.409	2.43003	2.27372e-05
2038	2.45881	17.3625	2.4302	2.2621e-05
2039	2.46593	10.5724	2.43035	2.24926e-05
2040	2.46257	16.4403	2.43052	2.23617e-05
2041	2.4628	15.1747	2.43052	2.23469e-05
2042	2.45938	14.6947	2.43068	2.22217e-05
2043	2.44734	12.0596	2.43062	2.22223e-05
2044	2.44941	9.96844	2.43025	2.23891e-05
2045	2.43976	13.1226	2.43006	2.24683e-05
2046	2.44352	10.3989	2.42997	2.2469e-05
2047	2.47001	12.5453	2.42994	2.24731e-05
2048	2.45435	15.9663	2.42977	2.25282e-05
2049	2.45663	14.9228	2.4298	2.24669e-05
2050	2.44844	16.393	2.4297	2.24677e-05
2051	2.45826	16.5169	2.4299	2.23456e-05
2052	2.43472	14.4232	2.42982	2.23463e-05
2053	2.44314	15.858	2.42962	2.24001e-05
2054	2.43922	13.9831	2.42952	2.2401e-05
2055	2.44483	18.1734	2.42938	2.24023e-05
2056	2.45026	17.1133	2.42924	2.24035e-05
2057	2.44295	15.3011	2.42908	2.24545e-05
2058	2.44322	16.9389	2.42901	2.24551e-05
2059	2.44299	16.149	2.42889	2.24791e-05
2060	2.44283	14.7105	2.42881	2.24799e-05
2061	2.45095	15.1932	2.42875	2.24574e-05
2062	2.44398	16.8952	2.42861	2.24588e-05
2063	2.45863	16.6829	2.42874	2.23613e-05
2064	2.4363	15.4617	2.4286	2.23625e-05
2065	2.4417	12.7721	2.42843	2.24131e-05
2066	2.44492	17.6689	2.42824	2.24148e-05
2067	2.4455	19.7294	2.42801	2.24169e-05
2068	2.43885	15.671	2.42788	2.24181e-05
2069	2.44977	10.8149	2.42767	2.25189e-05
2070	2.43911	20.1067	2.42757	2.25198e-05
2071	2.44759	17.6875	2.42746	2.25208e-05
2072	2.44727	12.7757	2.42733	2.2522e-05
2073	2.44429	16.8117	2.4272	2.25232e-05
2074	2.45282	16.1464	2.42684	2.26893e-05
2075	2.44448	15.4614	2.42678	2.26875e-05
2076	2.45007	15.3726	2.42672	2.26881e-05
2077	2.4464	16.1589	2.42663	2.26889e-05
2078	2.44142	12.6446	2.42653	2.26899e-05
2079	2.44518	16.7053	2.42643	2.26908e-05
2080	2.44819	15.8778	2.42635	2.26915e-05
2081	2.44282	16.5003	2.42629	2.26921e-05
2082	2.45575	14.6918	2.42652	2.2546e-05
2083	2.43187	10.0638	2.42646	2.25465e-05
2084	2.44394	10.2961	2.42593	2.27607e-05
2085	2.44591	15.5694	2.42583	2.27616e-05
2086	2.44313	14.3322	2.42576	2.27623e-05
2087	2.43902	19.3317	2.42568	2.27629e-05
2088	2.44028	16.002	2.42554	2.28135e-05
2089	2.43047	8.85078	2.42533	2.28691e-05
2090	2.44717	20.8422	2.42523	2.287e-05
2091	2.45411	16.1423	2.42541	2.27333e-05
2092	2.44508	21.0793	2.42524	2.27691e-05
2093	2.45168	21.3174	2.42455	2.3151e-05
2094	2.44809	18.7498	2.424	2.34352e-05
2095	2.45407	17.1986	2.42388	2.34881e-05
2096	2.43934	20.5061	2.4238	2.34889e-05
2097	2.43075	17.3877	2.42372	2.34897e-05
2098	2.43032	16.0098	2.42324	2.3722e-05
2099	2.43872	20.7892	2.42298	2.3842e-05
2100	2.44789	22.1733	2.4227	2.39632e-05
2101	2.44732	20.3613	2.42243	2.4065e-05
2102	2.43636	21.9421	2.42173	2.44102e-05
2103	2.44644	21.1263	2.42166	2.4416e-05
2104	2.45747	19.8868	2.42164	2.44162e-05
2105	2.44849	13.059	2.42148	2.44734e-05
2106	2.43949	16.7525	2.42145	2.44316e-05
2107	2.44808	21.1209	2.42099	2.46489e-05
2108	2.43935	19.2689	2.42068	2.47784e-05
2109	2.43603	10.6723	2.42	2.5073e-05
2110	2.44713	16.464	2.41937	2.53526e-05
2111	2.43117	18.5035	2.4188	2.56326e-05
2112	2.43228	17.3437	2.41816	2.5933e-05
2113	2.44222	16.8284	2.41761	2.61788e-05
2114	2.43588	19.3779	2.41721	2.63639e-05
2115	2.44949	16.8744	2.41675	2.6611e-05
2116	2.43829	17.6344	2.41631	2.68507e-05
2117	2.44758	21.0356	2.41613	2.69159e-05
2118	2.45094	15.7439	2.41592	2.70502e-05
2119	2.4367	18.1721	2.41509	2.74461e-05
2120	2.44399	17.2554	2.41482	2.75562e-05
2121	2.45546	13.4886	2.41467	2.76301e-05
2122	2.4583	17.3978	2.41464	2.76304e-05
2123	2.43663	15.3726	2.41421	2.78065e-05
2124	2.44432	16.9522	2.41384	2.79718e-05
2125	2.43718	17.0623	2.41371	2.79733e-05
2126	2.46393	22.6647	2.41396	2.7798e-05
2127	2.44339	15.8546	2.41358	2.79749e-05
2128	2.43648	21.8578	2.4132	2.81424e-05
2129	2.43965	15.9385	2.41269	2.83734e-05
2130	2.44141	21.5427	2.41243	2.84721e-05
2131	2.43872	17.1901	2.41225	2.8488e-05
2132	2.43128	16.8965	2.41164	2.87062e-05
2133	2.44077	16.6565	2.41122	2.89096e-05
2134	2.44701	15.6066	2.41126	2.88416e-05
2135	2.44982	16.701	2.41129	2.88435e-05
2136	2.4345	22.1657	2.41092	2.90026e-05
2137	2.44064	17.5197	2.4104	2.92353e-05
2138	2.43621	16.038	2.40996	2.94218e-05
2139	2.44825	16.5904	2.41009	2.9324e-05
2140	2.44152	16.1082	2.40993	2.93259e-05
2141	2.43979	17.2435	2.40941	2.95803e-05
2142	2.43921	19.1505	2.40885	2.98716e-05
2143	2.44547	20.8674	2.40881	2.98202e-05
2144	2.44209	14.9232	2.40852	2.99486e-05
2145	2.44019	16.3831	2.40841	2.99499e-05
2146	2.44825	21.3095	2.40837	2.99504e-05
2147	2.44207	17.1359	2.40789	3.01779e-05
2148	2.43289	16.0251	2.40741	3.03961e-05
2149	2.45853	17.6724	2.40773	3.01872e-05
2150	2.43415	16.127	2.40722	3.04255e-05
2151	2.43778	16.6943	2.40669	3.06747e-05
2152	2.44611	17.7266	2.40652	3.07366e-05
2153	2.44864	16.4007	2.40693	3.04774e-05
2154	2.44377	21.2533	2.40636	3.07385e-05
2155	2.44094	19.0512	2.4063	3.07211e-05
2156	2.43979	16.939	2.40611	3.07701e-05
2157	2.43821	17.4571	2.40598	3.07717e-05
2158	2.44939	17.0953	2.40595	3.0772e-05
2159	2.43675	15.0871	2.40594	3.07216e-05
2160	2.43938	15.8617	2.4057	3.07454e-05
2161	2.4498	21.3299	2.4058	3.06681e-05
2162	2.44154	18.7605	2.40547	3.07862e-05
2163	2.44095	19.3983	2.4053	3.07872e-05
2164	2.43357	17.8001	2.40492	3.09714e-05
2165	2.44098	16.4673	2.40444	3.12386e-05
2166	2.43908	16.2822	2.4041	3.14288e-05
2167	2.44005	16.7366	2.40389	3.14287e-05
2168	2.43424	20.0671	2.40359	3.14567e-05
2169	2.43911	17.5899	2.40325	3.1597e-05
2170	2.43333	17.5202	2.40299	3.17324e-05
2171	2.43633	12.3053	2.40266	3.19021e-05
2172	2.43731	17.8096	2.40229	3.20621e-05
2173	2.43313	15.5871	2.40179	3.22792e-05
2174	2.43765	17.9673	2.40136	3.24583e-05
2175	2.42774	19.9216	2.40078	3.27055e-05
2176	2.43012	21.0918	2.39992	3.30782e-05
2177	2.42461	18.6378	2.39968	3.31574e-05
2178	2.43515	15.2905	2.39933	3.32925e-05
2179	2.43633	20.7635	2.39906	3.34172e-05
2180	2.43303	12.821	2.39874	3.3568e-05
2181	2.43099	20.8957	2.39837	3.37148e-05
2182	2.42506	17.7516	2.39762	3.41306e-05
2183	2.42823	16.3184	2.39714	3.43944e-05
2184	2.43834	15.7132	2.39676	3.45419e-05
2185	2.44038	14.1744	2.39629	3.47835e-05
2186	2.42971	17.2852	2.39574	3.50993e-05
2187	2.44022	21.8178	2.39554	3.52013e-05
2188	2.42248	17.5697	2.395	3.54265e-05
2189	2.43031	17.464	2.39447	3.56872e-05
2190	2.4319	15.4263	2.39428	3.56899e-05
2191	2.42957	22.0688	2.39344	3.61568e-05
2192	2.42407	20.3597	2.39287	3.64187e-05
2193	2.42103	19.2529	2.3924	3.6621e-05
2194	2.42965	23.3205	2.39214	3.67164e-05
2195	2.42078	16.1984	2.39163	3.69433e-05
2196	2.42163	20.3708	2.39113	3.71571e-05
2197	2.43122	17.7818	2.39062	3.7381e-05
2198	2.42473	18.2753	2.3902	3.75835e-05
2199	2.42838	22.2252	2.39004	3.75859e-05
2200	2.42853	21.3269	2.3892	3.79929e-05
2201	2.42067	13.3787	2.38884	3.8166e-05
2202	2.42771	16.3879	2.38827	3.84165e-05
2203	2.41948	15.9828	2.38768	3.86963e-05
2204	2.43283	14.3166	2.38684	3.91367e-05
2205	2.41993	21.3147	2.38632	3.93576e-05
2206	2.42186	19.7526	2.38579	3.96123e-05
2207	2.43298	16.6042	2.38498	3.99839e-05
2208	2.4326	19.7764	2.38448	4.01975e-05
2209	2.42052	16.681	2.38379	4.05367e-05
2210	2.4265	22.4294	2.38301	4.09168e-05
2211	2.42253	16.5226	2.38269	4.10487e-05
2212	2.42223	14.2302	2.38218	4.13009e-05
2213	2.42073	21.033	2.38176	4.152e-05
2214	2.42735	17.6332	2.38127	4.17656e-05
2215	2.42161	18.1274	2.38078	4.1994e-05
2216	2.42422	23.2913	2.38048	4.20991e-05
2217	2.42408	15.5734	2.38011	4.22282e-05
2218	2.42387	14.9125	2.37958	4.24695e-05
2219	2.42454	16.2963	2.37919	4.26232e-05
2220	2.43213	19.4483	2.37883	4.27697e-05
2221	2.43373	16.5481	2.37873	4.2766e-05
2222	2.43039	17.1106	2.37838	4.29206e-05
2223	2.41649	17.1662	2.37774	4.32482e-05
2224	2.42719	16.7025	2.37748	4.3338e-05
2225	2.42855	10.6619	2.37706	4.35163e-05
2226	2.43097	16.1024	2.37673	4.36282e-05
2227	2.42612	15.993	2.37605	4.39361e-05
2228	2.42672	22.1427	2.37549	4.41845e-05
2229	2.4275	17.7788	2.37491	4.44645e-05
2230	2.43179	16.2352	2.37486	4.44362e-05
2231	2.42698	21.9755	2.37453	4.45563e-05
2232	2.43126	16.5234	2.37415	4.47333e-05
2233	2.42799	15.1397	2.37382	4.48529e-05
2234	2.42409	20.5861	2.37345	4.50061e-05
2235	2.42791	15.5109	2.37294	4.52335e-05
2236	2.41996	20.8714	2.37255	4.53942e-05
2237	2.43858	16.6035	2.37246	4.53957e-05
2238	2.42553	14.6894	2.37198	4.55721e-05
2239	2.42471	16.3649	2.37146	4.57961e-05
2240	2.42824	14.7926	2.37125	4.58966e-05
2241	2.43369	16.4555	2.37155	4.56677e-05
2242	2.42772	11.7397	2.3715	4.56287e-05
2243	2.42078	15.6226	2.37091	4.59029e-05
2244	2.42409	15.2459	2.3707	4.59068e-05
2245	2.42796	14.8843	2.37094	4.5726e-05
2246	2.42353	12.524	2.37029	4.59559e-05
2247	2.41149	16.153	2.37015	4.59584e-05
2248	2.42889	11.0777	2.36992	4.60407e-05
2249	2.4227	12.4602	2.36977	4.60434e-05
2250	2.42448	17.0268	2.36934	4.62154e-05
2251	2.42712	15.2137	2.36909	4.63305e-05
2252	2.42425	14.9889	2.36878	4.64473e-05
2253	2.42865	10.5048	2.3685	4.65696e-05
2254	2.41628	15.3732	2.3683	4.65735e-05
2255	2.41945	15.5246	2.36806	4.66224e-05
2256	2.43206	16.9662	2.36787	4.66732e-05
2257	2.42665	16.2365	2.36796	4.6578e-05
2258	2.42766	14.725	2.36795	4.65266e-05
2259	2.41882	16.8322	2.36779	4.65297e-05
2260	2.42826	17.984	2.36748	4.66487e-05
2261	2.42022	15.8523	2.36735	4.66441e-05
2262	2.41604	17.0483	2.36721	4.66468e-05
2263	2.42237	12.6469	2.36703	4.66573e-05
2264	2.42635	19.9732	2.36695	4.664e-05
2265	2.41922	12.4391	2.36676	4.66437e-05
2266	2.41314	19.4529	2.36647	4.67512e-05
2267	2.41511	15.6766	2.36623	4.68212e-05
2268	2.41858	19.303	2.36604	4.68249e-05
2269	2.42023	15.4353	2.365	4.72956e-05
2270	2.41939	13.245	2.36445	4.75303e-05
2271	2.41614	16.4735	2.36432	4.75329e-05
2272	2.41865	17.2723	2.36386	4.77426e-05
2273	2.41317	15.93	2.36356	4.78116e-05
2274	2.42209	14.9845	2.36353	4.77611e-05
2275	2.43042	17.5782	2.36341	4.7772e-05
2276	2.41744	16.0415	2.36326	4.77861e-05
2277	2.42361	16.6787	2.36314	4.77944e-05
2278	2.43086	21.0984	2.36305	4.77886e-05
2279	2.416	17.0397	2.36275	4.79218e-05
2280	2.42024	18.3572	2.36241	4.80667e-05
2281	2.41832	14.7633	2.36212	4.81613e-05
2282	2.41932	17.0363	2.36174	4.8312e-05
2283	2.41521	13.9197	2.3613	4.84871e-05
2284	2.41934	13.355	2.36085	4.86744e-05
2285	2.42071	17.1553	2.36073	4.86768e-05
2286	2.42634	21.8165	2.36058	4.87057e-05
2287	2.42167	15.3115	2.36028	4.88181e-05
2288	2.42033	14.992	2.36022	4.88278e-05
2289	2.42175	20.7097	2.36015	4.88047e-05
2290	2.41981	20.7951	2.35998	4.88554e-05
2291	2.42692	15.513	2.35989	4.88573e-05
2292	2.41473	14.9424	2.3595	4.90472e-05
2293	2.41749	15.7393	2.35921	4.91599e-05
2294	2.41817	16.5536	2.35895	4.92164e-05
2295	2.42475	16.0191	2.35893	4.91855e-05
2296	2.41383	16.4566	2.35848	4.93717e-05
2297	2.41924	16.9947	2.35808	4.95486e-05
2298	2.42041	15.5489	2.35786	4.96174e-05
2299	2.419	19.0988	2.35772	4.96645e-05
2300	2.42076	16.8335	2.35765	4.96273e-05
2301	2.42053	16.3499	2.35764	4.95514e-05
2302	2.41578	15.5009	2.35741	4.96281e-05
2303	2.4219	16.6424	2.35742	4.95407e-05
2304	2.41907	16.2719	2.35732	4.95426e-05
2305	2.41363	11.2376	2.35702	4.96671e-05
2306	2.41792	11.4557	2.35663	4.98517e-05
2307	2.40783	16.209	2.35632	4.99851e-05
2308	2.41429	16.119	2.35597	5.01123e-05
2309	2.42266	16.7629	2.35585	5.01435e-05
2310	2.41899	16.318	2.35573	5.0162e-05
2311	2.42184	11.8299	2.35584	4.99947e-05
2312	2.41705	16.0689	2.35565	5.00754e-05
2313	2.41457	12.1126	2.35526	5.02608e-05
2314	2.41715	15.7769	2.35539	5.00878e-05
2315	2.41352	16.6242	2.35508	5.02041e-05
2316	2.41724	18.6928	2.35524	5.00013e-05
